28/06/19,126.6,126.78,125.33,125.39,1625319,28/06/19,26605.9297,26638.3496,26522.2695,26599.9609,499350000
27/06/19,125,126.37,124.91,125.7,835536,27/06/19,26523.7207,26607.2402,26465.3203,26526.5801,246930000
26/06/19,126.18,126.85,125.6,126.18,938485,26/06/19,26599.4199,26660.0391,26536.3301,26536.8203,274340000
25/06/19,126.01,127.09,125.75,126.31,628179,25/06/19,26731.6094,26752.3105,26527.6602,26548.2207,282160000
24/06/19,126.13,126.85,125.47,126.62,774312,24/06/19,26727.6094,26806.5195,26723.3691,26727.5391,232390000
21/06/19,127.4,127.41,125.79,126,1717430,21/06/19,26749.1191,26907.3691,26705.8691,26719.1309,485560000
20/06/19,126.9,127.45,126,127.33,1479327,20/06/19,26665.3809,26798.6309,26539.6895,26753.1699,278170000
19/06/19,125,125.65,124.57,125.38,1456035,19/06/19,26490.1602,26569.75,26415.0508,26504,240950000
18/06/19,123.6,123.98,122.31,123.3,1526046,18/06/19,26228.8809,26527.1895,26227.7598,26465.5391,273490000
17/06/19,121.95,124.06,121.41,123.38,970682,17/06/19,26108.5293,26165.7793,26049.8008,26112.5293,199500000
14/06/19,122.27,122.8,121.21,122.09,722358,14/06/19,26076.3594,26162.2793,25988.0898,26089.6094,208020000
13/06/19,121.99,122.57,121.28,122.16,743202,13/06/19,26036.9395,26146.9102,25995.7109,26106.7695,213400000
12/06/19,121,122.29,120.86,121,881590,12/06/19,26040.3008,26082.0996,25958.6602,26004.8301,223690000
11/06/19,119.51,121.38,119.48,121.15,1329937,11/06/19,26180.5898,26248.6699,25998.8691,26048.5098,253490000
7/06/19,118.03,119.4,117.57,119.21,889412,10/06/19,26090.2207,26210.6094,26054.3105,26062.6797,249280000
6/06/19,117.2,118.14,116.81,117.25,945434,7/06/19,25768.7207,26072.75,25768.7207,25983.9395,263010000
5/06/19,115.6,117.74,115.6,116.86,1461979,6/06/19,25567.4492,25800.3008,25518.0508,25720.6602,248070000
4/06/19,116.01,116.19,114.35,114.35,2029163,5/06/19,25451,25544.6602,25373.5801,25539.5703,262660000
3/06/19,119.37,119.48,116,116,1301801,4/06/19,24962.8203,25343.7695,24962.8203,25332.1797,281690000
31/05/19,120.15,120.82,119.51,120.31,1280643,3/06/19,24830.1602,24935.2109,24680.5703,24819.7793,328240000
30/05/19,120.34,120.885,120.21,120.43,809586,31/05/19,25046.3105,25046.3105,24809.5098,24815.0391,292230000
29/05/19,121.5,121.66,120.51,121.22,651886,30/05/19,25139.9395,25218.5391,25066.75,25169.8809,215240000
28/05/19,121.8,122.69,121.16,122.57,796686,29/05/19,25231.4609,25231.4609,24938.2402,25126.4102,298930000
27/05/19,120.67,121.19,120.39,120.8,517884,28/05/19,25616.5508,25717.6309,25342.2793,25347.7695,358980000
24/05/19,121.48,121.705,120.47,120.77,834278,24/05/19,25551.0703,25670.8105,25496.1992,25585.6895,201370000
23/05/19,121.5,122.04,120.1,121.71,1326065,23/05/19,25657.9902,25657.9902,25328.0898,25490.4707,316940000
22/05/19,123,123,121.54,121.59,1106902,22/05/19,25818.4609,25878.2109,25755.1094,25776.6094,241760000
21/05/19,122.03,123.29,121.26,123.14,1633192,21/05/19,25782.3398,25898.2695,25779.6094,25877.3301,260870000
20/05/19,123,123.21,120.75,121.98,1396226,20/05/19,25655.3105,25751.7109,25560.5508,25679.9004,279560000
17/05/19,120.37,120.64,119.58,119.93,1078137,17/05/19,25719.9492,25948.7402,25657.7793,25764,283760000
16/05/19,120,120.32,118.42,119.34,1459781,16/05/19,25692.1406,25957.6309,25692.1406,25862.6797,320960000
15/05/19,117,119.98,116.77,119.11,1942794,15/05/19,25400.1309,25724.8906,25341.9395,25648.0195,270720000
14/05/19,118.66,119,117.31,117.5,1825652,14/05/19,25384.0293,25688.9609,25384.0293,25532.0508,291570000
13/05/19,121,121.05,119.54,120.16,1891860,13/05/19,25568.0605,25568.0605,25222.5098,25324.9902,361240000
10/05/19,125.07,125.48,123.85,124.63,1341024,10/05/19,25763.7207,26019.3203,25469.8594,25942.3691,294580000
9/05/19,123.31,124.56,123.28,124.37,1922123,9/05/19,25878.8496,25884.8906,25517.3906,25828.3594,334760000
8/05/19,123,124.5,122.95,124.03,1710270,8/05/19,25933.7891,26118.0996,25889.4102,25967.3301,276420000
7/05/19,125.53,125.91,124.69,124.89,1221371,7/05/19,26276.9004,26276.9004,25789.7109,25965.0898,334960000
6/05/19,126.8,127.39,125,125.62,1639051,6/05/19,26160.6191,26476.2695,26033.9492,26438.4805,283020000
3/05/19,127.01,129.5,126.63,128.81,2473649,3/05/19,26379.1406,26534.9609,26370.0898,26504.9492,248900000
2/05/19,135.21,136.84,134.65,136.2,758644,2/05/19,26407.1504,26454.6895,26180.3594,26307.7891,287610000
1/05/19,134.26,135.95,134.21,135.32,652910,1/05/19,26639.0605,26689.3906,26426.3809,26430.1406,303850000
30/04/19,135.2,135.5,134.67,134.7,886242,30/04/19,26594.5605,26614.0391,26419.4707,26592.9102,340320000
29/04/19,135.6,135.6,134.44,134.54,570691,29/04/19,26559.8691,26602.5391,26520.75,26554.3906,279450000
26/04/19,132.95,136.6,132.75,135.99,760122,26/04/19,26454.6191,26543.5605,26392.5508,26543.3301,317290000
24/04/19,135.92,136.47,135.12,135.77,1621393,25/04/19,26426.3691,26536.4805,26310.2793,26462.0801,296730000
23/04/19,134.15,134.71,133.65,134.5,686065,24/04/19,26652.5605,26680.5801,26582.8594,26597.0508,283370000
18/04/19,134.99,134.99,133.05,133.17,848219,23/04/19,26513.8301,26695.9609,26503.5605,26656.3906,311690000
17/04/19,134.17,134.93,133.51,133.76,391487,22/04/19,26510.7695,26553.0508,26458.6094,26511.0508,232570000
16/04/19,132,133.54,131.79,133.29,564626,18/04/19,26463.3691,26602.4199,26444.5293,26559.5391,332850000
15/04/19,133.19,133.19,132.06,132.37,528451,17/04/19,26468.5293,26501.0195,26391.8594,26449.5391,367780000
12/04/19,131.5,132.63,131.01,132,605114,16/04/19,26482.1895,26530.7109,26397.1895,26452.6602,302340000
11/04/19,131.18,131.23,129.86,130.54,418682,15/04/19,26407.7598,26424.8496,26316.4199,26384.7695,250620000
10/04/19,130.37,131.75,130.09,130.59,423278,12/04/19,26357.7891,26436.6797,26309.7207,26412.3008,369910000
9/04/19,130.85,130.94,129.65,130.39,686517,11/04/19,26188.2109,26229.8809,26062.5898,26143.0508,211680000
8/04/19,130.6,131.38,130.3,130.83,346109,10/04/19,26173.7109,26209.4902,26101.2402,26157.1602,203130000
5/04/19,131.02,131.86,129.93,130.7,565840,9/04/19,26243.5391,26246.3398,26103.1406,26150.5801,244410000
4/04/19,132.01,132.53,131.44,131.75,489809,8/04/19,26312.6699,26344.6504,26246.0293,26341.0195,229380000
3/04/19,132.74,133.2,131.97,132.8,793372,5/04/19,26427.5605,26487.5703,26370.8203,26424.9902,229550000
2/04/19,131.95,133.39,131.38,131.5,655839,4/04/19,26213.4199,26398.9004,26212.7793,26384.6309,233040000
1/04/19,129.9,130.98,129.45,130.62,550659,3/04/19,26238.0293,26282.1699,26138.4707,26218.1309,271980000
29/03/19,128.97,130.5,128.34,129.42,1782802,2/04/19,26213.5508,26221.2402,26122.3105,26179.1309,250940000
28/03/19,126.5,128.91,126.5,128.9,807913,1/04/19,26075.0996,26280.9004,26071.6895,26258.4199,295570000
27/03/19,125.03,126.8,124.9,126.58,659333,29/03/19,25827.3105,25949.3203,25771.6699,25928.6797,300620000
26/03/19,126,126.2,125.24,125.5,787947,28/03/19,25693.3203,25743.4102,25576.6895,25717.4609,237170000
25/03/19,125.5,126.12,124.84,126.12,759638,27/03/19,25676.3398,25758.1699,25425.2695,25625.5898,270340000
22/03/19,127.39,128.12,126.58,126.97,485455,26/03/19,25649.5605,25796.2891,25544.7793,25657.7305,305110000
21/03/19,127.86,128.49,125.905,126.83,1184337,25/03/19,25490.7207,25603.2695,25372.2598,25516.8301,303120000
20/03/19,128.01,128.995,127.65,128.76,649128,22/03/19,25844.6504,25877.0098,25501.4492,25502.3203,386510000
19/03/19,128.6,129.5,127.83,129.1,609223,21/03/19,25688.4395,26009.9004,25657.7793,25962.5098,335250000
18/03/19,128.39,129.11,128.1,128.78,449905,20/03/19,25867.7891,25929.5195,25670.6309,25745.6699,321980000
15/03/19,127.5,128.25,126.8,127.74,2987991,19/03/19,25987.8691,26109.6797,25814.9199,25887.3809,342250000
14/03/19,125.97,126.87,125.71,126.73,670833,18/03/19,25801.8809,25924.7695,25785.6602,25914.0996,399530000
13/03/19,125.05,126.26,124.95,125.57,959800,15/03/19,25720.9609,25927.9102,25649.6992,25848.8691,616910000
12/03/19,125.87,126.72,125.66,125.74,984914,14/03/19,25692.3105,25752.8398,25621.3105,25709.9395,302790000
11/03/19,127.51,128.91,125.3,125.59,1121341,13/03/19,25637.2305,25776.4902,25571.3105,25702.8906,331410000
8/03/19,129.2,129.725,128.48,128.5,809392,12/03/19,25600.3008,25675.4395,25522.1699,25554.6602,317730000
7/03/19,130,130.02,129.08,129.89,714524,11/03/19,25208,25661.6309,25208,25650.8809,309790000
6/03/19,128.25,129.69,127.93,129.64,650758,8/03/19,25347.3809,25466.1406,25252.4609,25450.2402,270500000
5/03/19,128.34,129.13,127.51,128.55,617805,7/03/19,25645.4492,25645.4492,25352.5508,25473.2305,289140000
4/03/19,129.99,130.88,129.68,129.9,466117,6/03/19,25818.7598,25837.6094,25633.7109,25673.4609,256250000
1/03/19,128.64,129.54,128.34,129.23,672214,5/03/19,25829.0703,25877.1504,25725.6309,25806.6309,252260000
28/02/19,127.01,128.64,127.01,128.64,786309,4/03/19,26122.1895,26155.9805,25611.5508,25819.6504,295510000
27/02/19,125.82,127.92,125.82,127.56,586467,1/03/19,26019.6699,26143.9199,25914.3691,26026.3203,289890000
26/02/19,128.2,128.32,126.28,127.25,588816,28/02/19,25984.2793,26029.2109,25896.5605,25916,338520000
25/02/19,127.74,128.59,127.64,128.59,532879,27/02/19,25995.5996,26039.6797,25877.2402,25985.1602,255380000
22/02/19,128.5,128.72,127.51,127.64,1849578,26/02/19,26051.6094,26155.2891,25966.0098,26057.9805,257850000
21/02/19,126.48,128.4,125.57,127.97,1004630,25/02/19,26126.1504,26241.4199,26080.6602,26091.9492,281600000
20/02/19,126.15,127,125.41,126,645291,22/02/19,25906.2695,26052.9004,25906.2695,26031.8105,279760000
19/02/19,124.43,126.195,124.43,126.16,537173,21/02/19,25922.4102,25938.8809,25762.2109,25850.6309,255710000
18/02/19,125.15,125.5,124.11,124.8,753300,20/02/19,25872.2598,25986.1992,25846.4805,25954.4395,287880000
15/02/19,125.08,125.25,123.7,124.22,851162,19/02/19,25849.8496,25961.4395,25820.0098,25891.3203,280620000
14/02/19,125.43,126.4,125.02,125.45,792849,15/02/19,25564.6309,25883.7207,25564.6309,25883.25,328530000
13/02/19,126.01,127.52,125.39,126.29,1143772,14/02/19,25460.6504,25558.9004,25308.0898,25439.3906,313010000
12/02/19,123.5,126.22,122.7,124.6,1124508,13/02/19,25480.8594,25625.9492,25480.8594,25543.2695,263330000
11/02/19,122.1,122.85,120.95,121.98,431324,12/02/19,25152.0293,25458.9805,25152.0293,25425.7598,278110000
8/02/19,122.8,122.8,120.6,121.57,728086,11/02/19,25142.8105,25196.75,25009.0996,25053.1094,241700000
7/02/19,121.5,123.5,121.15,123.09,852954,8/02/19,25042.3594,25106.3906,24883.0391,25106.3301,248210000
6/02/19,119,121.24,118.35,120.56,754185,7/02/19,25265.8105,25314.2598,25000.5195,25169.5293,295460000
5/02/19,118,120.24,117.75,118.48,1123876,6/02/19,25371.5703,25439.0391,25312.0605,25390.3008,247590000
4/02/19,116.75,117.01,115.7,116.7,535082,5/02/19,25287.9297,25427.3203,25287.6504,25411.5195,310650000
1/02/19,116,116.95,115.21,116.41,440252,4/02/19,25062.1191,25239.9102,24977.6699,25239.3691,298540000
31/01/19,117.13,117.42,116.41,116.48,715590,1/02/19,25025.3105,25193.1504,24982.4902,25063.8906,372090000
30/01/19,116.93,116.93,115.68,116.76,425208,31/01/19,24954.4805,25049.6191,24842.0898,24999.6699,507350000
29/01/19,118.02,118.31,116.36,116.45,456374,30/01/19,24826.5195,25109.6191,24790.9004,25014.8594,397330000
25/01/19,118.55,118.55,117.27,117.81,1650274,29/01/19,24519.6191,24674.8691,24504.0391,24579.9609,330870000
24/01/19,117.6,118.23,116.51,117.9,781681,28/01/19,24596.9805,24596.9805,24323.9395,24528.2207,347170000
23/01/19,115.5,116.67,114.51,116.29,518098,25/01/19,24687.2109,24860.1504,24676.75,24737.1992,376890000
22/01/19,117.13,117.66,115.585,116.31,419524,24/01/19,24579.9609,24626.3008,24422.7305,24553.2402,320170000
21/01/19,118.51,119.4,117.68,117.68,407141,23/01/19,24577.25,24700.9805,24307.1699,24575.6191,318600000
18/01/19,117.85,118.32,117.31,118.2,602853,22/01/19,24607.7598,24607.7598,24244.3105,24404.4805,338480000
17/01/19,118.35,118.35,116.74,117.18,763013,18/01/19,24534.1895,24750.2207,24459.0293,24706.3496,372970000
16/01/19,115.21,116.35,115.04,116,701639,17/01/19,24147.0898,24474.4609,24088.9004,24370.0996,288590000
15/01/19,114.5,115.14,114.07,114.98,535732,16/01/19,24139.9102,24288.6094,24119.7207,24207.1602,302830000
14/01/19,113.48,114.04,113.11,113.28,299426,15/01/19,23914.1094,24099.1406,23887.9297,24065.5898,291570000
11/01/19,114.25,114.48,113.16,113.21,469455,14/01/19,23880.5293,23964.9004,23765.2402,23909.8398,277560000
10/01/19,115.24,115.25,112.71,113.95,529886,11/01/19,23940.0098,23996.3203,23798.1602,23995.9492,262650000
9/01/19,113.54,114.115,112.73,113.98,754958,10/01/19,23811.1094,24014.7793,23703.25,24001.9199,338150000
8/01/19,110.55,113.15,109.78,112.67,747179,9/01/19,23844.2695,23985.4492,23776.5605,23879.1191,324570000
7/01/19,111.5,111.64,110.45,110.57,560126,8/01/19,23680.3203,23864.6504,23581.4492,23787.4492,317420000
4/01/19,108.73,109.41,107.41,109.41,680663,7/01/19,23474.2598,23687.7402,23301.5898,23531.3496,334200000
3/01/19,106.85,110.56,106.74,109.83,937058,4/01/19,22894.9199,23518.6406,22894.9199,23433.1602,396020000
2/01/19,108.19,109.09,106.76,106.85,497113,3/01/19,23176.3906,23176.3906,22638.4102,22686.2207,424240000
31/12/18,109.15,109.63,108.24,108.65,397955,2/01/19,23058.6094,23413.4707,22928.5898,23346.2402,321570000
28/12/18,106,108.59,106,108.59,774497,31/12/18,23153.9395,23333.1797,23118.3008,23327.4609,288830000
27/12/18,107,108.09,105.61,106.04,759837,28/12/18,23213.6094,23381.8809,22981.3301,23062.4004,336510000
24/12/18,103.84,105.93,103.3,105.44,515822,27/12/18,22629.0605,23138.8906,22267.4199,23138.8203,407940000
21/12/18,106.7,107.57,103.49,104.82,2953491,26/12/18,21857.7305,22878.9199,21712.5293,22878.4492,433080000
20/12/18,108.82,109.87,107.13,107.29,1589106,24/12/18,22317.2793,22339.8691,21792.1992,21792.1992,308420000
19/12/18,110.51,111.5,109.32,109.91,862598,21/12/18,22871.7402,23254.5898,22396.3398,22445.3691,900510000
18/12/18,111.36,111.91,110.4,110.63,1027491,20/12/18,23224.1191,23282.1992,22644.3105,22859.5996,576700000
17/12/18,112.2,113.58,111.67,113.26,593819,19/12/18,23693.3301,24057.3398,23162.6406,23323.6602,503550000
14/12/18,114.16,114.18,112.15,113.18,956113,18/12/18,23769.1309,23927.7695,23516.0195,23675.6406,408070000
13/12/18,113.18,114.57,112.68,114,738241,17/12/18,23986.8301,24088.0801,23456.8809,23592.9805,466740000
12/12/18,109.86,113.17,109.63,113.17,1172574,14/12/18,24408.0391,24431.1406,24033.7891,24100.5098,416940000
11/12/18,110.21,111.6,109.12,109.77,711080,13/12/18,24575.8594,24740.9609,24473.2891,24597.3809,299970000
10/12/18,111.74,112.31,109.545,109.89,1034484,12/12/18,24509.0898,24828.2891,24509.0898,24527.2695,344330000
7/12/18,114.5,114.78,112.72,113.32,815670,11/12/18,24719.9102,24791.2598,24221.0605,24370.2402,342960000
6/12/18,112.9,113.59,111.32,112.05,1029658,10/12/18,24360.9492,24500.8105,23881.3691,24423.2598,389690000
5/12/18,114.42,114.42,111.65,113.41,1150821,7/12/18,24918.8203,25095.6191,24284.7793,24388.9492,398230000
4/12/18,118,118.45,116.35,116.35,808495,6/12/18,24737.4199,24951.0098,24242.2207,24947.6699,471690000
3/12/18,116.35,118.06,116,117.61,714498,4/12/18,25752.5605,25773.1191,25008.1094,25027.0703,418900000
30/11/18,116.1,116.22,114.08,114.42,2105958,3/12/18,25779.5703,25980.2109,25670.5098,25826.4297,388480000
29/11/18,115.77,117.25,115.77,116.81,982203,30/11/18,25307.1406,25549.7109,25250.9707,25538.4609,482250000
28/11/18,115.49,115.76,114.68,115.04,635946,29/11/18,25343.6504,25479.0391,25202.7891,25338.8398,305110000
27/11/18,113.52,115.18,113.5,114.99,784533,28/11/18,24832.8398,25368.9297,24832.8398,25366.4297,362160000
26/11/18,113.21,114.59,112.6,113.46,697164,27/11/18,24557.0195,24750.7305,24416.0293,24748.7305,308250000
23/11/18,114.14,115.29,113.65,114.53,522888,26/11/18,24364.1309,24673.2891,24364.1309,24640.2402,306280000
22/11/18,113,114.2,112.45,114.2,807272,23/11/18,24336.4004,24408.8008,24268.7402,24285.9492,155940000
21/11/18,112.77,113.27,111.69,112.77,1175503,21/11/18,24541.6504,24669.7891,24463.2793,24464.6895,289370000
20/11/18,116.01,116.5,114.39,114.93,972155,20/11/18,24618.6797,24707.2598,24368.9805,24465.6406,445920000
19/11/18,117.36,118.68,115.76,116.23,877712,19/11/18,25392.6094,25392.6094,24900.9805,25017.4395,358090000
16/11/18,122.79,122.86,118.85,119,696777,16/11/18,25242.3496,25510.2305,25147.8008,25413.2207,354460000
15/11/18,118.99,119.18,117.85,118.81,862201,15/11/18,25061.4805,25354.5605,24787.7891,25289.2695,392750000
14/11/18,119.36,120.235,118.25,118.75,1681856,14/11/18,25388.0801,25501.2891,24935.8203,25080.5,384240000
13/11/18,120.24,120.79,118.82,119.43,840408,13/11/18,25321.2109,25511.0293,25193.7793,25286.4902,339690000
12/11/18,121.02,122.39,121.02,122.03,1192639,12/11/18,25959.3301,25966.7109,25340.5098,25387.1797,346910000
9/11/18,122.23,124.7,122.15,123.64,825766,9/11/18,26149.1094,26161.4902,25882.9102,25989.3008,324450000
8/11/18,121.25,123.33,121.25,123.09,975108,8/11/18,26139.5898,26277.8203,26081.9004,26191.2207,295650000
7/11/18,121.12,122.1,119.57,120.81,966684,7/11/18,25788.4609,26200.1406,25765.8809,26180.3008,361780000
6/11/18,121.22,121.81,120.59,121.5,615454,6/11/18,25452.8301,25651.8594,25444.9004,25635.0098,265450000
5/11/18,124,124.47,121.72,121.72,962633,5/11/18,25261.4707,25507.3496,25261.4707,25461.6992,334740000
2/11/18,121,122.62,119.56,122.42,2097747,2/11/18,25443.5996,25578.9805,25078.7207,25270.8301,429480000
1/11/18,116.51,117.88,116.34,117.87,1119055,1/11/18,25142.0801,25396.4707,25108.1094,25380.7402,383970000
31/10/18,117,117.66,115.91,117.2,1339139,31/10/18,25008.8203,25336.5508,25008.8203,25115.7598,448930000
30/10/18,112.34,115.39,112.07,115.31,958863,30/10/18,24482.0391,24906.6797,24415.6895,24874.6406,470050000
29/10/18,111.87,113.07,111.41,112.81,618467,29/10/18,24818.9805,25040.5801,24122.2305,24442.9199,443850000
26/10/18,111.55,113.09,110.28,111.17,2000604,26/10/18,24770.25,24916.1602,24445.1895,24688.3105,505310000
25/10/18,111.86,112.76,110.13,110.13,1389435,25/10/18,24736.5391,25104.2891,24645.5605,24984.5508,439670000
24/10/18,113.64,114.74,113.31,113.73,746159,24/10/18,25172.8809,25306.2305,24533.1895,24583.4199,496400000
23/10/18,114.8,115.99,113.85,113.9,997464,23/10/18,25038.4609,25307.6992,24768.7891,25191.4297,436430000
22/10/18,115.8,116.27,114.19,114.96,935263,22/10/18,25492.1406,25561.3398,25236.0508,25317.4102,314940000
19/10/18,114.5,116.87,114.1,116.87,753192,19/10/18,25421.0898,25608.7109,25350.0195,25444.3398,350810000
18/10/18,118.91,118.92,115.27,116.28,931859,18/10/18,25645.5605,25691.4609,25236.0098,25379.4492,328020000
17/10/18,117.8,118.45,116.69,117.36,880624,17/10/18,25705.8691,25810.0898,25479.1602,25706.6797,298210000
16/10/18,114.45,115.3,113.83,114.45,876087,16/10/18,25351.5293,25817.6797,25351.5293,25798.4199,305800000
15/10/18,115,115.05,112.33,114.83,835934,15/10/18,25332.4609,25482.4199,25243.8809,25250.5508,287320000
12/10/18,112.6,115.72,112.33,115.53,1935320,12/10/18,25407.6309,25467.5508,25000.8301,25339.9902,397510000
11/10/18,118.02,119.53,115.49,115.49,2007983,11/10/18,25518.3906,25683.6406,24899.7695,25052.8301,522880000
10/10/18,122.5,123,121.77,122.91,594479,10/10/18,26441.7305,26487.8691,25567.0996,25598.7402,438200000
9/10/18,123.4,124.15,122.39,122.56,1152181,9/10/18,26469.1895,26539.9395,26324.1602,26430.5703,282560000
8/10/18,123.42,124.19,123.09,123.72,942959,8/10/18,26399.4492,26529.3496,26223.0898,26486.7793,273020000
5/10/18,122.85,125.88,122.8,125.27,829279,5/10/18,26632.7695,26676.1602,26301.8105,26447.0508,267100000
4/10/18,122.63,124.06,122.61,123.69,756621,4/10/18,26784.0801,26793.8203,26471.6094,26627.4805,289600000
3/10/18,122.61,123.8,121.95,122.38,583951,3/10/18,26833.4707,26951.8105,26789.0801,26828.3906,280130000
2/10/18,125,125.76,122.2,122.63,832829,2/10/18,26648.9102,26824.7793,26627.6602,26773.9395,258290000
1/10/18,125,126,123.62,124.57,546775,1/10/18,26598.3594,26737.9805,26596.0508,26651.2109,238320000
28/09/18,128.3,129,126.04,126.04,1771784,28/09/18,26407.6602,26515.7598,26383.5703,26458.3105,264030000
27/09/18,128.1,128.51,127.09,127.75,719174,27/09/18,26418.2695,26557.0098,26379.9492,26439.9297,226350000
26/09/18,127.18,127.63,126.11,126.89,640739,26/09/18,26536.8594,26606.0898,26349.3398,26385.2793,262620000
25/09/18,126.5,127.7,126.21,127.65,629749,25/09/18,26601.5801,26634.8496,26475.5801,26492.2109,234110000
24/09/18,127.33,127.45,126.42,126.88,693542,24/09/18,26705.25,26709.9395,26548.6797,26562.0508,254850000
21/09/18,127.5,128.22,127.17,127.85,1549697,21/09/18,26726.25,26769.1602,26680.3691,26743.5,657620000
20/09/18,125.17,127.39,124.63,126.61,1292835,20/09/18,26519.3906,26697.4902,26519.3906,26656.9805,260480000
19/09/18,124.55,126.09,124.31,125.98,627331,19/09/18,26287.8398,26464.4102,26280.7598,26405.7598,251330000
18/09/18,124.37,125.4,124.075,124.22,584489,18/09/18,26076.2109,26317.3398,26076.2109,26246.9609,243000000
17/09/18,124.29,125.5,123.4,125.1,600026,17/09/18,26151.6602,26184.4707,26030.3496,26062.1191,230230000
14/09/18,123.84,124.89,123.59,124.43,679838,14/09/18,26169.5605,26211.1094,26068.2891,26154.6699,228640000
13/09/18,125.84,125.84,123.62,123.84,739572,13/09/18,26083.9395,26191.6406,26067.0801,26145.9902,260800000
12/09/18,125.5,126.71,125.17,126.51,708464,12/09/18,25989.0703,26145.7207,25929.4297,25998.9199,282770000
11/09/18,123.22,125.27,123.22,124.87,796371,11/09/18,25841.1406,26019.9199,25754.3203,25971.0605,265960000
10/09/18,122,122.92,121.55,122.64,592677,10/09/18,25991.9102,26039.9609,25854.1309,25857.0703,252170000
7/09/18,122.78,123.54,121.7,122.68,791260,7/09/18,25951.0195,26002.9902,25818.3906,25916.5391,281350000
6/09/18,126,126.6,124.3,124.52,799988,6/09/18,25973.0195,26073.6797,25880.8398,25995.8691,262380000
5/09/18,127.65,128.29,127.33,127.56,471310,5/09/18,25919.8398,26011.2207,25871.0391,25974.9902,289210000
4/09/18,129,129.2,127.9,128.37,384840,4/09/18,25916.0703,25971.7695,25805.9492,25952.4805,254600000
3/09/18,129.87,129.87,128.82,129.35,384498,31/08/18,25964.8496,26028.8301,25879.7695,25964.8203,273440000
31/08/18,128.55,129.75,128.49,129.4,1687820,30/08/18,26099.0098,26104.3691,25934.8008,25986.9199,240440000
30/08/18,126.67,128.66,125.5,128.46,931212,29/08/18,26082.5293,26167.9395,26035.3008,26124.5703,214960000
29/08/18,124.39,126.14,124.37,126.12,852400,28/08/18,26092.6992,26122.2402,26037.8496,26064.0195,211470000
28/08/18,125.6,126.78,124.56,124.56,621420,27/08/18,25882.7109,26067.5703,25882.7109,26049.6406,220510000
27/08/18,125,125.91,124.32,125.45,312578,24/08/18,25688.5801,25826.0508,25688.5801,25790.3496,200330000
24/08/18,124.58,126.15,124.335,125.32,664963,23/08/18,25714.8594,25762.5605,25608.0195,25656.9805,213270000
23/08/18,124,124.52,123.25,123.95,675881,22/08/18,25825.0605,25836.1602,25722.4297,25733.5996,200480000
22/08/18,123.87,124.6,123.51,124.3,385738,21/08/18,25786.9902,25888.8203,25784.9004,25822.2891,241620000
21/08/18,124.87,124.98,123.81,124.74,517070,20/08/18,25727.6992,25790.1699,25716.4102,25758.6895,248570000
20/08/18,125.24,125.54,123.81,124.57,572018,17/08/18,25550.8008,25728.1602,25521.6602,25669.3203,284160000
17/08/18,123.5,124.8,123.07,124.56,613365,16/08/18,25294.9707,25607.3398,25294.9707,25558.7305,342430000
16/08/18,125.5,126,123.13,124.74,768651,15/08/18,25235.3691,25235.3691,24965.7695,25162.4102,295810000
15/08/18,124.74,125.5,123.8,125.5,596153,14/08/18,25215.6895,25339.5098,25201.8691,25299.9199,219210000
14/08/18,123,123.99,122.92,123.99,759074,13/08/18,25327.1895,25381.3906,25153.9297,25187.6992,219990000
13/08/18,121.69,122.85,121.51,122.48,548872,10/08/18,25401.1895,25401.1895,25222.8809,25313.1406,234480000
10/08/18,122.62,122.73,121.4,122.29,574714,9/08/18,25589.7891,25613.3105,25492.6895,25509.2305,214970000
9/08/18,122.38,123.06,121.49,122.61,623277,8/08/18,25615.7207,25634.1094,25557.4805,25583.75,217770000
8/08/18,122.55,123.16,121.71,121.82,457089,7/08/18,25551.6504,25692.7207,25551.6504,25628.9102,239910000
7/08/18,122.46,123.36,122.46,122.85,633344,6/08/18,25437.4297,25540.0195,25381.3809,25502.1797,238990000
6/08/18,122.24,122.8,121.26,122.46,370395,3/08/18,25360.3691,25467.9004,25325.1699,25462.5801,239020000
3/08/18,122.29,122.3,121.02,121.62,493480,2/08/18,25256.4492,25360.4805,25120.0703,25326.1602,307700000
2/08/18,122.23,122.73,121.4,121.4,700749,1/08/18,25461.6309,25488.8008,25278.3203,25333.8203,315880000
1/08/18,122.82,122.99,121.7,122.23,670443,31/07/18,25345.2109,25490.9805,25345.2109,25415.1895,348700000
31/07/18,122.58,123.17,122.01,122.82,684006,30/07/18,25439.3203,25500.1602,25287.3809,25306.8301,296880000
30/07/18,123,123.23,122.165,122.99,508017,27/07/18,25520.5195,25580.2207,25370.0703,25451.0605,329680000
27/07/18,122.25,124.53,121.15,124.02,2601346,26/07/18,25468.5508,25587.2402,25463.1602,25527.0703,297530000
26/07/18,120.14,122.25,119.11,121.7,1675791,25/07/18,25183.6992,25432.8691,25113.5508,25414.0996,273670000
25/07/18,126.59,126.59,124.8,124.93,647328,24/07/18,25092.4297,25286.6191,25092.4297,25241.9395,274940000
24/07/18,125,125.69,124.17,125.63,493577,23/07/18,25036.9004,25081.4492,24983.3301,25044.2891,228820000
23/07/18,124.36,124.56,123.61,124,442432,20/07/18,25041.1406,25124.0996,24986.3496,25058.1191,274080000
20/07/18,124.37,125.38,124,125.24,663832,19/07/18,25139.1504,25154.1699,25052.6191,25064.5,285760000
